spike_count,mean_firing_rate,spike_count,mean_firing_rate,mean_isi,isi_variability,burstiness,spectral_power,spike_times
37,18.5,37,18.5,50.88333333333334,0.9427329734101815,0.992138860292063,8200.0,"[ 118.5  118.9  161.7  164.4  217.9  224.2  281.3  368.   370.6  389.
  419.9  428.9  524.9  551.5  644.1  680.   749.9  757.   775.6  797.2
  838.4  982.  1014.9 1250.9 1360.9 1380.8 1425.4 1460.9 1520.9 1556.3
 1601.9 1640.4 1738.4 1747.2 1765.3 1817.6 1950.3]"
32,16.0,32,16.0,61.296774193548394,0.9728417593900679,0.9951057621048958,7600.0,"[  37.8   71.7  166.3  195.7  202.   310.3  314.1  396.6  455.2  495.4
  520.8  530.1  700.5  724.4  763.2  772.3  869.4  872.7  911.3  935.4
  962.3  972.6 1062.  1124.9 1125.2 1325.2 1570.7 1631.6 1757.6 1857.8
 1935.2 1938. ]"
38,19.0,38,19.0,52.05135135135136,1.08939633662965,0.9634975670339038,8800.0,"[  15.8   53.6  251.5  269.3  281.   324.9  366.   453.3  517.2  586.8
  601.7  631.6  643.8  904.1  937.   959.5 1050.3 1179.8 1192.8 1196.3
 1214.1 1217.4 1248.5 1270.3 1290.2 1459.1 1569.4 1573.7 1581.  1610.9
 1661.5 1663.4 1700.7 1711.1 1766.5 1803.4 1860.  1941.7]"
36,18.0,36,18.0,54.6,0.9020725005949212,0.9981684798870258,8400.0,"[   6.    21.3  131.8  132.4  241.8  362.4  541.5  561.5  564.3  574.8
  597.8  604.2  671.7  693.   723.7  769.5  809.8  825.7  999.  1081.6
 1141.8 1290.7 1336.1 1396.9 1414.7 1441.5 1450.6 1507.3 1512.6 1540.6
 1598.8 1652.1 1652.2 1788.5 1869.8 1917. ]"
41,20.5,41,20.5,47.4625,1.0639401567758981,0.9978930524541898,11400.0,"[  60.3   69.9   95.2  109.3  250.   384.3  385.7  392.4  392.5  456.1
  483.9  508.8  639.4  671.6  682.7  689.8  706.1  720.9  844.9  850.
  890.1  916.3 1026.4 1200.1 1300.5 1360.7 1388.7 1392.8 1412.3 1452.4
 1456.2 1458.1 1533.5 1603.6 1604.  1624.  1778.  1793.2 1803.8 1828.7
 1958.8]"
37,18.5,37,18.5,55.01666666666667,0.991249067574108,0.9327476352726869,7800.0,"[  14.2  187.2  463.2  521.7  673.   713.7  752.8  791.2  809.1  910.5
  940.   964.9  970.3 1069.7 1104.7 1120.  1227.5 1257.5 1267.7 1319.1
 1329.2 1410.2 1413.9 1470.5 1516.4 1526.  1540.5 1571.1 1618.8 1709.4
 1761.3 1778.2 1824.3 1844.7 1850.5 1940.2 1994.8]"
41,20.5,41,20.5,46.955000000000005,0.8600818787021856,0.9808326912824453,9800.0,"[  47.8   66.3  152.7  174.3  185.3  213.5  238.9  271.4  275.5  318.4
  333.7  345.2  404.1  489.   519.2  593.   599.7  651.3  693.3  700.7
  714.4  790.2  827.6  878.7 1022.1 1057.5 1097.3 1109.3 1228.2 1317.2
 1319.1 1347.5 1351.5 1360.3 1471.3 1472.2 1567.4 1674.3 1712.3 1870.2
 1926. ]"
42,21.0,42,21.0,45.665853658536584,1.0150828913680277,0.9649628587494083,10000.000000000002,"[  20.8  127.9  201.8  233.5  447.9  508.7  510.7  611.6  613.9  658.5
  733.3  749.7  751.7  808.9  826.3  829.5  834.2  895.   972.8  987.2
 1027.6 1066.8 1074.1 1137.9 1144.3 1164.  1194.5 1196.1 1219.5 1267.3
 1272.  1341.2 1346.  1440.9 1460.7 1628.3 1679.8 1741.3 1750.6 1867.8
 1881.5 1893.1]"
28,14.0,28,14.0,70.78888888888889,0.9632742938232461,0.9915240795421192,6800.0,"[  87.6  108.7  172.3  266.7  320.8  385.3  406.4  679.6  779.8  795.6
  920.   979.9 1043.7 1080.3 1172.3 1349.8 1482.3 1598.2 1617.7 1625.3
 1666.3 1715.2 1720.4 1721.  1725.8 1742.7 1975.4 1998.9]"
36,18.0,36,18.0,53.04857142857142,1.4106664286276296,0.9962298514202376,10400.0,"[  43.2   78.4   81.3   81.5   86.8  219.4  289.2  337.   382.4  442.9
  801.3  916.2  917.6  934.2  963.5 1005.7 1023.8 1303.4 1338.8 1383.
 1406.7 1425.3 1431.4 1440.5 1448.1 1517.7 1572.2 1631.2 1661.4 1736.6
 1755.1 1756.8 1762.  1766.7 1897.6 1899.9]"
